source	sources	company	title	location	url	posted_ts	age_days	sponsorship_hint	salary	category
gsheet:india-growth-cos	gsheet:india-growth-cos	Stealth Startup	Founder’s Office Partner	Bengauru, India	https://www.linkedin.com/posts/ashutoshbajpai54_hiring-foundersoffice-entrepreneurship-activity-7498638716194738176-2MsS?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-27	24			experience 0-1
gsheet:india-growth-cos	gsheet:india-growth-cos	Weekday (YC W21)	Founder's Office (Growth & GTM)	Bengauru, India	https://www.linkedin.com/jobs/view/4452801577/	2026-08-27	24			
gsheet:india-growth-cos	gsheet:india-growth-cos	LH2 AI Labs	Founder's Office - Sprint Team Lead	Bengauru, India	https://www.linkedin.com/jobs/view/4457750696/	2026-08-27	24			experience 2-5
gsheet:india-growth-cos	gsheet:india-growth-cos	Ravel	Chief of Everything | Founder's Office	Mumbai, India	https://www.linkedin.com/jobs/view/4457291054/	2026-08-27	24			experience 0-3
gsheet:india-growth-cos	gsheet:india-growth-cos	Claro Energy	Founder’s Office - Sr. Associate (AI Marketing)	Delhi, India	https://www.linkedin.com/jobs/view/4457249584/	2026-08-27	24			experience 2-4
gsheet:india-growth-cos	gsheet:india-growth-cos	LH2 AI Labs	Founder's Office - Healthcare Data & Partnerships Lead	Bengauru, India	https://www.linkedin.com/jobs/view/4457765067/	2026-08-27	24			experience 2-5
gsheet:india-growth-cos	gsheet:india-growth-cos	WeRize	Manager Founder's Office	Bengauru, India	https://www.linkedin.com/jobs/view/4458351009/	2026-08-27	24			experience 2-3; MBA Yes
gsheet:india-growth-cos	gsheet:india-growth-cos	Bik.ai	Founder's Office	Bengauru, India	https://www.linkedin.com/jobs/view/4458360835/	2026-08-27	24			experience 2-5+
gsheet:india-growth-cos	gsheet:india-growth-cos	Xpedeon	Chief of Staff	Mumbai, India	https://www.linkedin.com/jobs/view/4457768354/	2026-08-27	24			experience 5+
gsheet:india-growth-cos	gsheet:india-growth-cos	HireDesigners	Founder's Office	Delhi, India	https://www.linkedin.com/jobs/view/4457917485/	2026-08-27	24			
gsheet:india-growth-cos	gsheet:india-growth-cos	Lagrange Point International	Chief of Staff	Hyderabad, India	https://www.linkedin.com/jobs/view/4458392440/	2026-08-27	24			experience 5-8
gsheet:india-growth-cos	gsheet:india-growth-cos	Darwinbox	Chief of Staff	Hyderabad, India	https://www.linkedin.com/jobs/view/4459686299/	2026-08-27	24			
gsheet:india-growth-cos	gsheet:india-growth-cos	BuildBit	Founder's Office Associate	Ahmedabad, India	https://www.linkedin.com/jobs/view/4458389300/	2026-08-27	24			
gsheet:india-growth-cos	gsheet:india-growth-cos	Woodfield Systems	CEO's Office - Project Operations	Mumbai, India	https://www.linkedin.com/jobs/view/4457735864/	2026-08-27	24			experience 4-7
gsheet:india-growth-cos	gsheet:india-growth-cos	Dexter Capital	Founder Office	Bengauru, India	https://www.linkedin.com/posts/devendra-agrawal-cfa-85144598_dexter-capital-founder-office-ib-activity-7498616436114898945-T48p?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-27	24			
gsheet:india-growth-cos	gsheet:india-growth-cos	?	Entrepreneur in Residence	Mumbai, India	https://www.linkedin.com/posts/activity-7498707268138434560-RJXP?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-27	24			experience 5-10
gsheet:india-growth-cos	gsheet:india-growth-cos	Lumber	Founder's Office	Remote, India	https://www.linkedin.com/jobs/view/4457799087/	2026-08-27	24			experience 5-8+
gsheet:india-growth-cos	gsheet:india-growth-cos	CredFlow	Program Manager — Founder's Office	Delhi, India	https://www.linkedin.com/jobs/view/4458602397/	2026-08-27	24			experience 2-6
gsheet:india-growth-cos	gsheet:india-growth-cos	NextNation	Founder's Office Executive	Bengauru, India	https://www.linkedin.com/jobs/view/4458627113/	2026-08-27	24			experience 1-4
gsheet:india-growth-cos	gsheet:india-growth-cos	BabyBillion	Chief of Staff	Bengauru, India	https://www.linkedin.com/jobs/view/4459839468/	2026-08-27	24			experience 1-6
gsheet:india-growth-cos	gsheet:india-growth-cos	Luar Beauty	Founders Office Manager	Mumbai, India	https://www.linkedin.com/jobs/view/4457757611/	2026-08-27	24			experience 2-3
gsheet:india-growth-cos	gsheet:india-growth-cos	SuprSend	Founder’s Office – GTM	Bengauru, India	https://www.linkedin.com/posts/tushar-bhati-1321aa201_were-hiring-at-suprsend-for-two-roles-bengaluru-activity-7497905715143974913-kfpj?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-26	25			experience 1-2
gsheet:india-growth-cos	gsheet:india-growth-cos	Enerdatics	Founder’s Office	Houston, India	https://www.linkedin.com/posts/kaulmohit_hiring-were-looking-for-someone-who-activity-7498242862581518336-o975?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-26	25			experience 1-2
gsheet:india-growth-cos	gsheet:india-growth-cos	Doordripp Private Limited	Chief of Staff	Remote, India	https://www.linkedin.com/posts/shruti-mahapatra_hiring-chiefofstaff-startupjobs-activity-7497720607413895168-iVUd?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-26	25			
gsheet:india-growth-cos	gsheet:india-growth-cos	Senseible	founder's office associate	Remote, India	https://www.linkedin.com/jobs/view/4457901170/	2026-08-26	25			
gsheet:india-growth-cos	gsheet:india-growth-cos	AdYogi	Founder's Office	Gurugram, India	https://www.linkedin.com/jobs/view/4457230165/	2026-08-26	25			
gsheet:india-growth-cos	gsheet:india-growth-cos	Antaha	Founder's Office	Delhi, India	https://www.linkedin.com/jobs/view/4457697941/	2026-08-26	25			experience 3+
gsheet:india-growth-cos	gsheet:india-growth-cos	CredAble	Founders Office	Mumbai, India	https://www.linkedin.com/jobs/view/4459079347/	2026-08-26	25			
gsheet:india-growth-cos	gsheet:india-growth-cos	Taglynk	CEO's Office	Bengauru, India	https://www.linkedin.com/jobs/view/4459100229/	2026-08-26	25			experience 6+; MBA Yes
gsheet:india-growth-cos	gsheet:india-growth-cos	?	Founders Office	Bengauru, India	https://www.linkedin.com/jobs/view/4457900033/	2026-08-26	25			
gsheet:india-growth-cos	gsheet:india-growth-cos	Next Nation	Founder's Office Associate	Bengauru, India	https://www.linkedin.com/posts/nimishkeshri_hiring-jobs-careers-activity-7498287319150448640-x3zU?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-26	25			
gsheet:india-growth-cos	gsheet:india-growth-cos	Elfina Health	Founder’s Office	Bengauru, India	https://www.linkedin.com/posts/tanviagrawal23_foundersoffice-hiringbangalore-startuphiring-activity-7498359715555495936-tOj5?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-26	25			experience 1-3
gsheet:india-growth-cos	gsheet:india-growth-cos	SuperBryn	Founder's Office	Bengauru, India	https://www.linkedin.com/posts/nikkitha-shanker_find-me-a-founders-office-hire-and-ill-activity-7498356289459081217-TqyX?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-26	25			
gsheet:india-growth-cos	gsheet:india-growth-cos	Healthus.ai-Healthcare Digital Growth Marketing Agency	Founders office	Mumbai, India	https://www.linkedin.com/jobs/view/4438487654/	2026-08-26	25			experience 3-7
gsheet:india-growth-cos	gsheet:india-growth-cos	Remoat Teams	Founder's Office Generalist	Remote, India	https://www.linkedin.com/jobs/view/4457920254/	2026-08-26	25			
gsheet:india-growth-cos	gsheet:india-growth-cos	Tring	Marketing Founders Office	Mumbai, India	https://www.linkedin.com/jobs/view/4459195838/	2026-08-26	25			
gsheet:india-growth-cos	gsheet:india-growth-cos	Artisan Archives	Founders Office Executive [sales department]	Bengauru, India	https://www.linkedin.com/jobs/view/4457901874/	2026-08-26	25			experience 0.5-1
gsheet:india-growth-cos	gsheet:india-growth-cos	CareMother by Doto Health	Founder's Office — Business Analyst & Fundraising Associate	Pune, India	https://www.linkedin.com/jobs/view/4457229859/	2026-08-26	25			experience 1-4
gsheet:india-growth-cos	gsheet:india-growth-cos	?	Chief of Staff - Program Management	Gurugram, India	https://www.linkedin.com/jobs/view/4457965441/	2026-08-26	25			experience 8+
gsheet:india-growth-cos	gsheet:india-growth-cos	Hunger Inc.	Chief of Staff, New Store Development & Expansion	Mumbai, India	https://www.linkedin.com/posts/hunger-inc-hospitality_hungerinc-hiring-wearehiring-activity-7498261774341861376-X-Ry?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-26	25			experience 4-8
gsheet:india-growth-cos	gsheet:india-growth-cos	Ripik.AI	Chief of staff	Noida, India	https://www.linkedin.com/posts/pinak-dattaray_hiring-for-chief-of-staff-at-ripikai-activity-7498311576316178432-jhab?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-26	25			experience 6+
gsheet:india-growth-cos	gsheet:india-growth-cos	Medulance	Associate – Founder’s Office (Strategy & Partnerships)	Delhi, India	https://www.linkedin.com/posts/evanshika-sirohi_were-hiring-for-the-founders-office-at-activity-7497890247477768192-zZuQ?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-25	26			
gsheet:india-growth-cos	gsheet:india-growth-cos	Cube	Entrepreneur in Residence	Bengauru, India	https://www.linkedin.com/jobs/view/4457154982/	2026-08-25	26			experience 2-5
gsheet:india-growth-cos	gsheet:india-growth-cos	Ditto Insurance	Founder's Office (Manager / Senior Manager)	Bengauru, India	https://www.linkedin.com/jobs/view/4457433196/	2026-08-25	26			
gsheet:india-growth-cos	gsheet:india-growth-cos	ZorSpeaker	Founder’s Office – Growth & Partnerships	Jaipur, India	https://www.linkedin.com/jobs/view/4457422148/	2026-08-25	26			experience 1-3
gsheet:india-growth-cos	gsheet:india-growth-cos	VAAHE	Founder's Office	Jaipur, India	https://www.linkedin.com/jobs/view/4458210809/	2026-08-25	26			
gsheet:india-growth-cos	gsheet:india-growth-cos	Revolut	Product Strategy Managers - CEO Office	Remote, India	https://www.linkedin.com/posts/drup-kubadia_were-hiring-for-product-strategy-managers-activity-7497876224178876416-lMz5?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-25	26			
gsheet:india-growth-cos	gsheet:india-growth-cos	appxConnect	Founder's Office	Hyderabad, India	https://www.linkedin.com/posts/shilpatiwary_hiring-hyderabadjobs-startupjobs-activity-7497933523220267008-OddT?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-25	26			
gsheet:india-growth-cos	gsheet:india-growth-cos	MoveInSync	Founder's Office — Platform Builder	Bengauru, India	https://www.linkedin.com/posts/shobhitgupta123_were-hiring-platform-builders-at-moveinsync-activity-7497933659597905920-zCIP?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-25	26			experience 3-5
gsheet:india-growth-cos	gsheet:india-growth-cos	Roblox	Founder's Office	Delhi, India	https://www.linkedin.com/posts/goatgoel_were-hiring-for-our-founders-office-to-activity-7497951277289676800-jJWQ?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-25	26			
gsheet:india-growth-cos	gsheet:india-growth-cos	Raise Financial Services	CEO's Office - Omni Channel	Mumbai, India	https://www.linkedin.com/jobs/view/4458754520/	2026-08-25	26			
gsheet:india-growth-cos	gsheet:india-growth-cos	Envizn Labs	Project Manager - Founder’s Office (IT)	Kolkata, India	https://www.linkedin.com/jobs/view/4457497255/	2026-08-25	26			
gsheet:india-growth-cos	gsheet:india-growth-cos	Nature Morte	FOUNDER’S OFFICE	Delhi, India	https://www.linkedin.com/posts/shivani-rawat-85297716_immediate-hiring-founders-office-we-are-activity-7497628003997405185-a3vC?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-25	26			
gsheet:india-growth-cos	gsheet:india-growth-cos	CynLr	Founder's Office - Go to Market	Bengauru, India	https://www.linkedin.com/jobs/view/4456211645/	2026-08-24	27			
gsheet:india-growth-cos	gsheet:india-growth-cos	airtel	LEAD – STRATEGIC PROJECTS & PARTNERSHIPS (CEO’S OFFICE)	Gurugram, India	https://www.linkedin.com/jobs/view/4455858075/	2026-08-24	27			experience 5+
gsheet:india-growth-cos	gsheet:india-growth-cos	BeginBird	Entrepreneur in Residence - Business Operations and Growth	Dehradun, India	https://www.linkedin.com/jobs/view/4455817263/	2026-08-24	27			experience 3-7
gsheet:india-growth-cos	gsheet:india-growth-cos	Xindus	Chief of Staff	Gurugram, India	https://www.linkedin.com/jobs/view/4455027102/	2026-08-24	27			experience 2-4
gsheet:india-growth-cos	gsheet:india-growth-cos	Laya	Chief of Staff	Bengauru, India	https://www.linkedin.com/jobs/view/4457368390/	2026-08-24	27			experience 2+
gsheet:india-growth-cos	gsheet:india-growth-cos	HireQuotient	Founder's Office Associate	Bengauru, India	https://www.linkedin.com/jobs/view/4456873373/	2026-08-24	27			
gsheet:india-growth-cos	gsheet:india-growth-cos	Cube	Founders Office	Bengauru, India	https://www.linkedin.com/jobs/view/4456865792/	2026-08-24	27			experience 0-2
gsheet:india-growth-cos	gsheet:india-growth-cos	Magma Holding Company	Chief of Staff	Mumbai, India	https://www.linkedin.com/jobs/view/4455853601/	2026-08-24	27			
gsheet:india-growth-cos	gsheet:india-growth-cos	Zestify_365	Founder's Office And Content Coordinator	Ahmedabad, India	https://www.linkedin.com/jobs/view/4455848980/	2026-08-24	27			
gsheet:india-growth-cos	gsheet:india-growth-cos	The Hype Capital ™️	Founder's Office Cadet	Mumbai, India	https://www.linkedin.com/jobs/view/4455872076/	2026-08-24	27			
gsheet:india-growth-cos	gsheet:india-growth-cos	BharatPe	Manager - Analytics (CEO Office)	Gurugram, India	https://www.linkedin.com/jobs/view/4456887483/	2026-08-24	27			experience 2-4
gsheet:india-growth-cos	gsheet:india-growth-cos	DigiRDP, LLC	Founder's office	Remote, India	https://www.linkedin.com/jobs/view/4456883246/	2026-08-24	27			
gsheet:india-growth-cos	gsheet:india-growth-cos	The ConnectHub	Associate – Founder's Office	Jaipur, India	https://www.linkedin.com/jobs/view/4445142456/	2026-08-24	27			experience 1-3
gsheet:india-growth-cos	gsheet:india-growth-cos	Yagachi Coffee	Manager - CEO's Office	Bengauru, India	https://www.linkedin.com/jobs/view/4457112578/	2026-08-24	27			
gsheet:india-growth-cos	gsheet:india-growth-cos	Revolut	Entrepreneur in Residence	Remote, India	https://www.linkedin.com/jobs/view/4252983108/	2026-08-24	27			experience 4+
gsheet:india-growth-cos	gsheet:india-growth-cos	Employ	Chief of Staff	Bengauru, India	https://www.linkedin.com/jobs/view/4456883616/	2026-08-24	27		35 LPA	experience 7
gsheet:india-growth-cos	gsheet:india-growth-cos	R.D. Associates	Founder's Office Associate	Guwahati, India	https://www.linkedin.com/jobs/view/4455879778/	2026-08-24	27			
gsheet:india-growth-cos	gsheet:india-growth-cos	Pin Click	Founder's Office — Marketing	Bengauru, India	https://www.linkedin.com/jobs/view/4456886846/	2026-08-24	27			experience 3-6
gsheet:india-growth-cos	gsheet:india-growth-cos	Open Links Foundation	Associate – Founder's Office	Mumbai, India	https://www.linkedin.com/jobs/view/4458254665/	2026-08-24	27			experience 2-4
gsheet:india-growth-cos	gsheet:india-growth-cos	mehman.io	Founder’s Office | Product	Bengauru, India	https://www.linkedin.com/posts/sanskar-soni-9b75671bb_hiring-hiring-startupjobs-activity-7497653418333843456-MyYJ?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-24	27			
gsheet:india-growth-cos	gsheet:india-growth-cos	Blowtrumpet	Founder's Office - AdTech Arch. and Systems	Delhi, India	https://www.linkedin.com/jobs/view/4456617865/	2026-08-22	29			
gsheet:india-growth-cos	gsheet:india-growth-cos	ElevenX Capital	Chief of Staff (Tech Ops)	Gurugram, India	https://www.linkedin.com/jobs/view/4457349797/	2026-08-22	29			
gsheet:india-growth-cos	gsheet:india-growth-cos	Trao	Founder's Office	Remote, India	https://www.linkedin.com/jobs/view/4456647104/	2026-08-22	29			
gsheet:india-growth-cos	gsheet:india-growth-cos	Genloop	Founder's Office	Noida, India	https://www.linkedin.com/jobs/view/4456649283/	2026-08-22	29			experience 1-4
gsheet:india-growth-cos	gsheet:india-growth-cos	The Wise Parrot	Founder’s Office – Business Operations & Growth	Pune, India	https://www.linkedin.com/jobs/view/4432343275/	2026-08-22	29			
gsheet:india-growth-cos	gsheet:india-growth-cos	?	Founder’s Office	Mumbai, India	https://www.linkedin.com/posts/rakhipal_three-of-our-clients-in-mumbai-are-currently-activity-7496467421109829632-DTRa?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-21	30			experience 2-3
gsheet:india-growth-cos	gsheet:india-growth-cos	Swageazy	Founder’s Office	Gurugram, India	https://www.linkedin.com/posts/swageazy_open-positions-at-swageazy-activity-7496431506647605248-j8Al?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-21	30			experience 5-7
gsheet:india-growth-cos	gsheet:india-growth-cos	Tevoxo Ventures	Founder’s Office Interns (Generalists)	Remote, India	https://www.linkedin.com/posts/ivaibhavjain_hiring-foundersoffice-internship-activity-7496356932908236801-fj_r?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-21	30			
gsheet:india-growth-cos	gsheet:india-growth-cos	Fintech Lending Platform (Series D, IPO-track)	Founders Office	Delhi, India	https://www.linkedin.com/jobs/view/4456217221/	2026-08-21	30		40-45 LPA	experience 3-7
gsheet:india-growth-cos	gsheet:india-growth-cos	Digantara	Associate/Senior Associate Founder’s Office	Bengauru, India	https://www.linkedin.com/jobs/view/4456202570/	2026-08-21	30			
gsheet:india-growth-cos	gsheet:india-growth-cos	Scrubsy	Founders Office – Operations	Gurugram, India	https://www.linkedin.com/jobs/view/4454193901/	2026-08-21	30			experience 1-4
gsheet:india-growth-cos	gsheet:india-growth-cos	MyRemoteTeam Inc	founder's office	Delhi, India	https://www.linkedin.com/jobs/view/4457082130/	2026-08-21	30			experience 5-8
gsheet:india-growth-cos	gsheet:india-growth-cos	The Pivot Health	Founder's Office Associate	Noida, India	https://www.linkedin.com/jobs/view/4456200849/	2026-08-21	30			experience 0-2
gsheet:india-growth-cos	gsheet:india-growth-cos	Dot & Key Skincare	Chief of Staff	Kolkata, India	https://www.linkedin.com/jobs/view/4456202698/	2026-08-21	30			experience 3-5
gsheet:india-growth-cos	gsheet:india-growth-cos	SuprSend	Founder's Office - GTM	Bengauru, India	https://www.linkedin.com/jobs/view/4454647546/	2026-08-21	30			experience 1-2
gsheet:india-growth-cos	gsheet:india-growth-cos	leading marketing agencies	Chief of Staff to the CEO	Bengauru, India	https://www.linkedin.com/posts/madhuri-kalburgi_we-are-hiring-for-the-position-of-chief-of-activity-7495355502021865472-FM5P?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-20	31			experience 3-5
gsheet:india-growth-cos	gsheet:india-growth-cos	CarbonCraft	Chief of Staff / Founders Office	Bengauru, India	https://www.linkedin.com/posts/tejas-sidnal-29b03751_hiring-hiring-carboncraft-activity-7496082519348527104-C9LG?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-20	31			experience 2-4
gsheet:india-growth-cos	gsheet:india-growth-cos	Lumiere Education	Founder's Office	India	https://www.linkedin.com/posts/reach-saloni_i-left-consulting-in-2023-to-join-a-15-person-activity-7496114860859039744-SjLQ?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-20	31			
gsheet:india-growth-cos	gsheet:india-growth-cos	OuterSigna	Chief of Staff	Remote, India	https://www.linkedin.com/posts/taguthrie_the-most-relentless-founder-i-know-is-looking-activity-7495895819255017474-nMA4?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-20	31			
gsheet:india-growth-cos	gsheet:india-growth-cos	Senseible	Founder's Office - Associate	Remote, India	https://www.linkedin.com/jobs/view/4453873641/	2026-08-20	31			
gsheet:india-growth-cos	gsheet:india-growth-cos	SoulPOP	Founder's Office Associate - Growth Hacker	Gurugram, India	https://www.linkedin.com/jobs/view/4455659269/	2026-08-20	31			experience 2-5
gsheet:india-growth-cos	gsheet:india-growth-cos	Revspot	Program Manager – Founder’s Office	Bengauru, India	https://www.linkedin.com/jobs/view/4408309523/	2026-08-20	31			experience 3-6
gsheet:india-growth-cos	gsheet:india-growth-cos	Meolaa	Head of Growth	Bengauru, India	https://www.linkedin.com/jobs/view/4455627552/	2026-08-20	31		30-60 LPA	experience 5-8
gsheet:india-growth-cos	gsheet:india-growth-cos	A Pharma company	Chief of Staff	Mumbai, India	https://www.linkedin.com/posts/sarita-pandita-608a00a_chiefofstaff-pharmajobs-pharmaceuticalmanufacturing-activity-7495744077464924160-kl98?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-20	31			
gsheet:india-growth-cos	gsheet:india-growth-cos	OneAssure	Founder's office and Content generalist	Bengauru, India	https://www.linkedin.com/posts/mariasmartin_hiring-jobs-bangalorehiring-activity-7496153343808020480-6wff?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-20	31			
gsheet:india-growth-cos	gsheet:india-growth-cos	Doodhvale	Founder’s Office - Growth	Gurugram, India	https://www.linkedin.com/posts/palakkant_hiring-foundersoffice-startupjobs-activity-7496177637204320257-6F6q?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-20	31			experience 2-4
gsheet:india-growth-cos	gsheet:india-growth-cos	The Indus Valley	Founder’s Office – Strategy & Execution	Bengauru, India	https://www.linkedin.com/posts/madhumithaudaykumar_my-worst-hires-have-often-been-people-who-activity-7496204914126200833-h-81?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-20	31			
gsheet:india-growth-cos	gsheet:india-growth-cos	?	Chief of Staff	Vadodara, India	https://www.linkedin.com/posts/vineet-mehta-4065b360_cos-ceos-office-activity-7496229072373440512-odPi?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-20	31			experience 4-5
gsheet:india-growth-cos	gsheet:india-growth-cos	Optiminastic	Founder's Office Associate	Mumbai, India	https://www.linkedin.com/jobs/view/4453886085/	2026-08-20	31			
gsheet:india-growth-cos	gsheet:india-growth-cos	BrightCHAMPS	Associate - Founder's Office	Bengauru, India	https://www.linkedin.com/jobs/view/4456001285/	2026-08-20	31			experience 0-2
gsheet:india-growth-cos	gsheet:india-growth-cos	Winsen Labs	Associate, Founder's Office	Mumbai, India	https://www.linkedin.com/jobs/view/4455690297/	2026-08-20	31			
gsheet:india-growth-cos	gsheet:india-growth-cos	VEGROW	Founder's Office – Investor Relations	Bengauru, India	https://www.linkedin.com/jobs/view/4456713311/	2026-08-20	31			experience 4-8
gsheet:india-growth-cos	gsheet:india-growth-cos	ArtzFolio	Chief of Staff	Noida, India	https://www.linkedin.com/jobs/view/4456030593/	2026-08-20	31			
gsheet:india-growth-cos	gsheet:india-growth-cos	NEXIS	Founder's Office Interns (2) — Events & Marketing	Siliguri, India	https://www.linkedin.com/posts/amanchoudhury99_nexis-is-hiring-and-growing-its-team-founders-activity-7495746933018415104-nzuD?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-19	32			
gsheet:india-growth-cos	gsheet:india-growth-cos	fine jewellery category startup	Operations: Manufacturing & supply chain - Founder's Office	Gurugram, India	https://www.linkedin.com/posts/ritika-jajoo_hiringalert-activity-7495734464828981248-Fow4?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-19	32			experience 0-3
gsheet:india-growth-cos	gsheet:india-growth-cos	Z1 Tech	Founder’s Office	Gurugram, India	https://www.linkedin.com/posts/founders-office-fellowship_hiring-foundersoffice-z1tech-activity-7495470304937299968-jJ0K?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-19	32			experience 0-3
gsheet:india-growth-cos	gsheet:india-growth-cos	Lenskart.com	Assistant Program Manager (CEO's Office)	Delhi, India	https://www.linkedin.com/jobs/view/4453411269/	2026-08-19	32			experience 3+
gsheet:india-growth-cos	gsheet:india-growth-cos	The Design Story	Studio Head (Founder's Office)	Delhi, India	https://www.linkedin.com/jobs/view/4454979076/	2026-08-19	32			experience 7+
gsheet:india-growth-cos	gsheet:india-growth-cos	Ditto Insurance	Organic Marketing Manager (Founder's Office)	Bengauru, India	https://www.linkedin.com/jobs/view/4455408103/	2026-08-19	32			experience 3+
gsheet:india-growth-cos	gsheet:india-growth-cos	RECRIVIO	Founder's office / Associate Category Manager	Gurugram, India	https://www.linkedin.com/jobs/view/4456173659/	2026-08-19	32			experience 1+
gsheet:india-growth-cos	gsheet:india-growth-cos	TalkingLands	Sales Manager- Founders Office	Bengauru, India	https://www.linkedin.com/jobs/view/4454903618/	2026-08-19	32			experience 5+
gsheet:india-growth-cos	gsheet:india-growth-cos	Luar Beauty	Founders Office Associate	Mumbai, India	https://www.linkedin.com/jobs/view/4453441128/	2026-08-19	32			experience 0-2
gsheet:india-growth-cos	gsheet:india-growth-cos	Hector Beverages	Founder's Office	Bengauru, India	https://www.linkedin.com/posts/hector-beverages-pvt-ltd_hiring-foundersoffice-strategy-activity-7495824264756080640-ecvx?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-19	32			experience 1-3
gsheet:india-growth-cos	gsheet:india-growth-cos	Neufin	Finance Manager - Founder's Office	Bengauru, India	https://www.linkedin.com/posts/rahoolgadkari_hiring-financemanager-activity-7495832130938302464-4gNa?utm_source=share&utm_medium=member_desktop&rcm=ACoAACyt6owBgCJAq-TByNiprZWFxqH4aBa72eo	2026-08-19	32			experience 4-5
gsheet:india-growth-cos	gsheet:india-growth-cos	Maropost	Chief of Staff	Remote, India	https://www.linkedin.com/jobs/view/4453114083/	2026-08-19	32			experience 5+
gsheet:india-growth-cos	gsheet:india-growth-cos	Greenvironment	Business Development & Marketing Executive – CEO’s Office	Bengauru, India	https://www.linkedin.com/jobs/view/4453465634/	2026-08-19	32			
